fecha,ayacucho,caicara,ciudad_bolivar,palua
2013/09/09,50.10,32.89,15.22,10.01
2013/09/10,50.04,32.86,15.02,10.05
2013/09/11,50.14,32.85,15.20,10.07
2013/09/12,50.10,32.82,15.20,10.13
2013/09/13,50.06,32.79,15.26,10.20
2013/09/14,50.02,32.76,15.24,10.18
2013/09/15,49.96,32.73,15.20,10.14
2013/09/16,49.92,32.70,15.10,9.92
2013/09/17,49.90,32.64,15.02,9.79
2013/09/18,49.90,32.59,14.94,9.76
2013/09/19,49.87,32.57,14.86,9.68
2013/09/20,49.82,32.56,14.80,9.60
2013/09/21,49.79,32.50,14.71,9.44
2013/09/22,49.72,32.46,14.68,9.40
2013/09/23,49.63,32.42,14.66,9.43
2013/09/24,49.53,32.38,14.54,9.35
2013/09/25,49.42,32.34,14.46,9.34
2013/09/26,49.38,32.31,14.42,9.24
2013/09/27,49.34,32.28,14.38,9.21
2013/09/28,49.30,32.23,14.32,9.21
2013/09/29,49.24,32.18,14.26,9.13
2013/09/30,49.16,32.14,14.20,9.09
2013/10/01,49.24,32.07,14.16,9.09
2013/10/02,49.22,32.03,14.12,8.99
2013/10/03,49.16,31.99,14.08,9.03
2013/10/04,49.12,31.96,14.06,8.97
2013/10/05,49.08,31.92,14.00,8.88
2013/10/06,49.00,31.88,14.00,8.85
2013/10/07,48.92,31.84,13.94,8.82
2013/10/08,48.84,31.79,13.88,8.83
2013/10/09,48.74,31.74,13.84,8.79
2013/10/10,48.62,31.68,13.80,8.74
2013/10/11,48.54,31.62,13.78,8.72
2013/10/12,48.44,31.56,13.68,8.67
2013/10/13,48.32,31.48,13.64,8.62
2013/10/14,48.22,31.40,13.54,8.62
2013/10/15,48.08,31.30,13.46,8.54
2013/10/16,47.94,31.19,13.40,8.50
2013/10/17,47.82,31.09,13.30,8.41
2013/10/18,47.74,30.98,13.24,8.32
2013/10/19,47.64,30.86,13.20,8.29
2013/10/20,47.52,30.72,13.04,8.21
2013/10/21,47.38,30.60,12.94,8.14
2013/10/22,47.22,30.48,12.86,8.06
2013/10/23,47.15,30.38,12.74,7.97
2013/10/24,47.08,30.27,12.62,7.90
2013/10/25,46.99,30.17,12.50,7.84
2013/10/26,46.90,30.07,12.38,7.74
2013/10/27,46.82,29.95,12.22,7.57
2013/10/28,46.75,29.82,12.06,7.44
2013/10/29,46.70,29.69,11.90,7.30
2013/10/30,46.64,29.58,11.80,7.22
2013/10/31,46.62,29.48,11.72,7.13
2013/11/01,46.53,29.37,11.50,6.96
2013/11/02,46.46,29.14,11.46,6.94
2013/11/03,46.40,28.97,11.42,6.81
2013/11/04,46.28,28.86,11.38,6.72
2013/11/05,46.21,28.76,11.40,6.72
2013/11/06,46.22,28.67,11.36,6.67
2013/11/07,46.21,28.62,10.90,6.57
2013/11/08,46.12,28.58,10.74,6.42
2013/11/09,46.06,28.54,10.60,6.30
2013/11/10,46.00,28.51,10.54,6.15
2013/11/11,45.96,28.51,10.52,6.10
2013/11/12,45.94,28.50,10.44,6.09
2013/11/13,45.87,28.53,10.50,6.15
2013/11/14,45.82,28.56,10.46,6.18
2013/11/15,45.76,28.59,10.42,6.06
2013/11/16,45.69,28.59,10.30,5.99
2013/11/17,45.69,28.56,10.20,5.95
2013/11/18,45.63,28.50,10.20,5.89
2013/11/19,45.59,28.43,10.08,5.89
2013/11/20,45.54,28.38,10.04,5.90
2013/11/21,45.50,28.31,10.00,5.87
2013/11/22,45.50,28.20,10.10,5.74
2013/11/23,45.47,28.10,9.92,5.70
2013/11/24,45.47,27.99,9.84,5.61
2013/11/25,45.48,27.92,9.76,5.54
2013/11/26,45.41,27.91,9.60,5.43
2013/11/27,45.39,27.78,9.50,5.37
2013/11/28,45.38,27.72,9.38,5.29
2013/11/29,45.34,27.65,9.34,5.21
2013/11/30,45.32,27.58,9.30,5.13
2013/12/01,45.28,27.49,9.26,5.16
2013/12/02,45.27,27.40,9.22,5.28
2013/12/03,45.23,27.30,9.18,5.51
2013/12/04,45.19,27.31,9.20,5.64
2013/12/05,45.14,27.10,9.18,5.63
2013/12/06,45.10,27.02,9.14,5.43
2013/12/07,45.04,26.99,9.02,5.33
2013/12/08,45.01,26.92,8.96,5.20
2013/12/09,44.97,26.85,8.90,5.12
2013/12/10,44.94,26.77,8.82,5.01
2013/12/11,44.86,26.73,8.80,4.99
2013/12/12,44.78,26.68,8.74,4.90
2013/12/13,44.72,26.60,8.58,4.89
2013/12/14,44.65,26.54,8.48,4.79
2013/12/15,44.57,26.46,8.48,4.84
2013/12/16,44.52,26.36,8.44,4.88
2013/12/17,44.46,26.27,8.38,4.74
2013/12/18,44.43,26.18,8.24,4.48
2013/12/19,44.40,26.09,8.12,4.41
2013/12/20,44.36,26.04,8.00,4.28
2013/12/21,44.31,26.02,7.96,4.26
2013/12/22,44.27,25.98,7.84,4.22
2013/12/23,44.21,25.96,7.76,4.06
2013/12/24,44.13,25.86,7.68,4.05
2013/12/25,44.01,25.79,7.40,4.03
2013/12/26,43.89,25.74,7.40,3.87
2013/12/27,43.74,25.64,7.36,3.79
2013/12/28,43.57,25.50,7.26,3.75
2013/12/29,43.39,25.36,7.15,3.67
2013/12/30,43.22,25.20,7.03,3.59
2013/12/31,43.07,25.08,6.96,3.55
2014/01/01,42.90,24.80,6.90,3.51
2014/01/02,42.75,24.65,6.70,3.45
2014/01/03,42.63,24.50,6.50,3.40
2014/01/04,42.50,24.36,6.38,3.33
2014/01/05,42.40,24.21,6.18,3.21
2014/01/06,42.33,24.10,6.10,3.12
2014/01/07,42.29,23.98,5.96,3.04
2014/01/08,42.28,23.88,5.78,3.00
2014/01/09,42.28,23.68,5.83,2.88
2014/01/10,42.24,23.64,5.68,2.76
2014/01/11,42.20,23.58,5.60,2.66
2014/01/12,42.16,23.53,5.40,2.61
2014/01/13,42.10,23.48,5.28,2.57
2014/01/14,42.02,23.38,5.18,2.52
2014/01/15,41.94,23.32,5.18,2.56
2014/01/16,41.86,23.44,5.14,2.50
2014/01/17,41.78,23.40,5.10,2.53
2014/01/18,41.71,23.32,5.02,2.54
2014/01/19,41.64,23.24,4.98,2.50
2014/01/20,41.60,23.15,4.94,2.43
2014/01/21,41.57,23.07,4.80,2.35
2014/01/22,41.52,23.01,4.78,2.36
2014/01/23,41.50,22.99,4.74,2.33
2014/01/24,41.48,22.90,4.70,2.31
2014/01/25,41.45,22.85,4.68,2.28
2014/01/26,41.43,22.79,4.60,2.13
2014/01/27,41.39,22.72,4.60,2.13
2014/01/28,41.37,22.70,4.40,2.10
2014/01/29,41.26,22.68,4.36,2.11
2014/01/30,41.24,22.66,4.18,2.06
2014/01/31,41.11,22.65,4.08,2.10
2014/02/01,41.04,22.55,4.02,2.11
2014/02/02,40.97,22.48,4.02,2.12
2014/02/03,40.91,22.40,4.00,2.12
2014/02/04,40.90,22.38,3.96,2.08
2014/02/05,40.88,22.25,3.82,2.00
2014/02/06,40.84,22.20,3.76,1.98
2014/02/07,40.82,22.15,3.70,1.93
2014/02/08,40.78,22.10,3.62,1.85
2014/02/09,40.75,22.05,3.56,1.73
2014/02/10,40.73,22.02,3.50,1.75
2014/02/11,40.71,22.00,3.48,1.73
2014/02/12,40.70,21.98,3.44,1.74
2014/02/13,40.66,21.92,3.40,1.77
2014/02/14,40.64,21.89,3.40,1.80
2014/02/15,40.61,21.85,3.36,1.80
2014/02/16,40.59,21.83,3.34,1.81
2014/02/17,40.57,21.80,3.34,1.80
2014/02/18,40.54,21.79,3.32,1.76
2014/02/19,40.51,21.78,3.24,1.73
2014/02/20,40.50,21.75,3.24,1.71
2014/02/21,40.48,21.71,3.22,1.72
2014/02/22,40.48,21.68,3.18,1.68
2014/02/23,40.42,21.65,3.16,1.64
2014/02/24,40.38,21.61,3.24,1.61
2014/02/25,40.38,21.59,3.08,1.58
2014/02/26,40.37,21.57,3.08,1.58
2014/02/27,40.36,21.55,3.04,1.61
2014/02/28,40.35,21.52,3.00,1.63
2014/03/01,40.35,21.49,2.86,1.61
2014/03/02,40.37,21.47,2.86,1.63
2014/03/03,40.42,21.45,2.84,1.55
2014/03/04,40.46,21.41,2.84,1.55
2014/03/05,40.50,21.40,2.84,1.51
2014/03/06,40.54,21.52,2.80,1.58
2014/03/07,40.59,21.50,2.80,1.58
2014/03/08,40.63,21.55,2.80,1.50
2014/03/09,40.66,21.62,2.80,1.41
2014/03/10,40.69,21.66,2.80,1.35
2014/03/11,40.70,21.76,2.80,1.32
2014/03/12,40.74,21.81,2.80,1.32
2014/03/13,40.76,21.90,2.92,1.42
2014/03/14,40.78,21.92,2.98,1.43
2014/03/15,40.83,21.94,3.02,1.53
2014/03/16,40.88,21.89,3.12,1.58
2014/03/17,40.93,21.86,3.16,1.66
2014/03/18,40.97,21.83,3.16,1.71
2014/03/19,41.02,21.90,3.19,1.72
2014/03/20,41.04,21.94,3.19,1.70
2014/03/21,41.05,21.97,3.20,1.68
2014/03/22,41.01,21.98,3.18,1.73
2014/03/23,40.98,21.99,3.18,1.70
2014/03/24,40.90,21.99,3.20,1.63
2014/03/25,40.84,21.96,3.24,1.70
2014/03/26,40.78,21.94,3.26,1.70
2014/03/27,40.78,21.90,3.28,1.78
2014/03/28,40.83,21.88,3.26,1.76
2014/03/29,40.89,21.80,3.28,1.76
2014/03/30,40.98,21.78,3.28,1.75
2014/03/31,41.08,21.76,3.28,1.74
2014/04/01,41.14,21.88,3.10,1.74
2014/04/02,41.20,21.98,3.08,1.79
2014/04/03,41.24,22.05,3.08,1.73
2014/04/04,41.28,22.11,3.12,1.70
2014/04/05,41.29,22.17,3.12,1.72
2014/04/06,41.30,22.23,3.20,1.69
2014/04/07,41.29,22.28,3.26,1.69
2014/04/08,41.29,22.34,3.32,1.71
2014/04/09,41.36,22.28,3.42,1.79
2014/04/10,41.44,22.28,3.62,1.79
2014/04/11,41.51,22.30,3.72,1.81
2014/04/12,41.61,22.32,3.52,1.81
2014/04/13,41.58,22.48,3.66,1.77
2014/04/14,41.61,22.54,3.72,1.84
2014/04/15,41.57,22.59,3.72,1.96
2014/04/16,41.55,22.65,3.82,1.93
2014/04/17,41.52,22.84,3.90,1.90
2014/04/18,41.53,22.95,3.94,1.89
2014/04/19,41.64,23.05,3.94,1.91
2014/04/20,41.76,23.10,3.96,2.00
2014/04/21,41.88,23.13,4.20,2.02
2014/04/22,42.10,23.16,4.30,2.03
2014/04/23,42.25,23.20,4.40,2.20
2014/04/24,42.45,23.28,4.60,2.28
2014/04/25,42.68,23.50,4.70,2.33
2014/04/26,42.74,23.78,4.78,2.38
2014/04/27,42.81,24.05,4.79,2.40
2014/04/28,42.87,24.24,4.80,2.40
2014/04/29,42.95,24.38,4.85,2.46
2014/04/30,43.09,24.48,5.20,2.56
2014/05/01,43.31,24.60,5.48,2.73
2014/05/02,43.51,24.75,5.60,2.83
2014/05/03,43.71,24.95,5.78,2.89
2014/05/04,43.83,25.18,5.88,3.00
2014/05/05,44.09,25.37,5.94,3.02
2014/05/06,44.13,25.54,6.14,3.09
2014/05/07,44.21,25.67,6.30,3.31
2014/05/08,44.31,25.78,6.40,3.38
2014/05/09,44.39,25.86,6.60,3.46
2014/05/10,44.55,25.92,6.70,3.54
2014/05/11,44.70,25.98,6.78,3.50
2014/05/12,44.87,26.06,6.86,3.59
2014/05/13,45.04,26.12,6.94,3.68
2014/05/14,45.21,26.19,7.00,3.83
2014/05/15,45.32,26.25,7.14,3.92
2014/05/16,45.43,26.38,7.24,4.01
2014/05/17,45.51,26.53,7.34,3.98
2014/05/18,45.59,26.70,7.38,4.10
2014/05/19,45.60,26.88,7.48,4.13
2014/05/20,45.60,26.98,7.58,4.22
2014/05/21,45.59,27.01,7.82,4.33
2014/05/22,45.59,27.03,7.92,4.43
2014/05/23,45.62,27.05,8.00,4.55
2014/05/24,45.69,27.05,8.10,4.53
2014/05/25,45.70,27.06,8.18,4.59
2014/05/26,45.74,27.06,8.24,4.61
2014/05/27,45.77,27.07,8.28,4.63
2014/05/28,45.80,27.12,8.30,4.62
2014/05/29,46.08,27.18,8.40,4.63
2014/05/30,46.11,27.26,8.40,4.64
2014/05/31,46.12,27.32,8.40,4.64
2014/06/01,46.14,27.36,8.46,4.67
2014/06/02,46.20,27.36,8.46,4.75
2014/06/03,46.29,27.36,8.48,4.77
2014/06/04,46.39,27.36,8.56,4.84
2014/06/05,46.48,27.43,8.58,4.90
2014/06/06,46.53,27.52,8.64,4.95
2014/06/07,46.58,27.58,8.70,5.03
2014/06/08,46.69,27.62,8.80,5.05
2014/06/09,46.83,27.66,8.80,5.08
2014/06/10,46.97,27.70,8.86,5.12
2014/06/11,47.08,27.79,9.00,5.21
2014/06/12,47.23,27.85,9.10,5.28
2014/06/13,47.34,27.96,9.20,5.40
2014/06/14,47.48,28.04,9.34,5.45
2014/06/15,47.69,28.16,9.46,5.53
2014/06/16,47.90,28.30,9.58,5.70
2014/06/17,48.15,28.50,9.80,5.82
2014/06/18,48.34,28.74,9.96,5.87
2014/06/19,48.51,28.92,10.10,6.01
2014/06/20,48.69,29.10,10.30,6.18
2014/06/21,48.94,29.22,10.60,6.33
2014/06/22,49.12,29.41,10.80,6.42
2014/06/23,49.25,29.60,10.90,6.65
2014/06/24,49.36,29.74,11.00,6.68
2014/06/25,49.52,29.88,11.10,6.79
2014/06/26,49.67,29.98,11.22,6.87
2014/06/27,49.75,30.08,11.42,7.04
2014/06/28,49.84,30.20,11.50,7.10
2014/06/29,49.98,30.38,11.64,7.25
2014/06/30,50.02,30.46,11.76,7.35
2014/07/01,50.06,30.58,11.90,7.49
2014/07/02,50.11,30.68,12.02,7.52
2014/07/03,50.15,30.76,12.14,7.63
2014/07/04,50.19,30.85,12.22,7.71
2014/07/05,50.21,30.91,12.32,7.83
2014/07/06,50.23,30.97,12.44,7.83
2014/07/07,50.26,31.01,12.46,7.90
2014/07/08,50.35,31.07,12.50,7.97
2014/07/09,50.50,31.10,12.56,8.00
2014/07/10,50.72,31.20,12.62,8.04
2014/07/11,51.08,31.30,12.70,8.16
2014/07/12,51.42,31.39,12.78,8.19
2014/07/13,51.64,31.50,12.86,8.24
2014/07/14,51.78,31.62,13.00,8.34
2014/07/15,51.85,31.75,13.08,8.43
2014/07/16,51.92,31.87,13.18,8.50
2014/07/17,51.92,31.97,13.24,8.56
2014/07/18,51.90,32.06,13.28,8.64
2014/07/19,51.89,32.19,13.36,8.73
2014/07/20,51.88,32.28,13.40,8.81
2014/07/21,51.88,32.39,13.50,8.82
2014/07/22,51.85,32.48,13.68,8.89
2014/07/23,51.87,32.58,13.72,8.96
2014/07/24,51.85,32.62,13.80,8.99
2014/07/25,51.84,32.70,13.90,9.02
2014/07/26,51.93,32.76,13.94,9.14
2014/07/27,52.06,32.86,14.00,9.13
2014/07/28,52.07,32.92,14.12,9.18
2014/07/29,52.06,33.02,14.20,9.31
2014/07/30,52.18,33.11,14.30,9.39
2014/07/31,52.19,33.17,14.44,9.46
2014/08/01,52.14,33.25,14.52,9.55
2014/08/02,52.04,33.33,14.62,9.66
2014/08/03,51.94,33.39,14.72,9.73
2014/08/04,51.85,33.42,14.80,9.78
2014/08/05,51.76,33.48,14.90,9.84
2014/08/06,51.66,33.54,15.00,9.90
2014/08/07,51.72,33.60,15.04,9.99
2014/08/08,51.72,33.64,15.14,10.06
2014/08/09,51.73,33.69,15.20,10.08
2014/08/10,51.72,33.72,15.26,10.16
2014/08/11,51.78,33.72,15.32,10.17
2014/08/12,51.75,33.73,15.40,10.17
2014/08/13,51.72,33.74,15.46,10.13
2014/08/14,51.74,33.72,15.50,10.08
2014/08/15,51.74,33.73,15.72,10.11
2014/08/16,51.72,33.72,15.70,10.17
2014/08/17,51.73,33.70,15.75,10.22
2014/08/18,51.80,33.72,15.80,10.26
2014/08/19,51.96,33.71,15.84,10.30
2014/08/20,52.03,33.72,15.92,10.41
2014/08/21,52.06,33.71,15.94,10.41
2014/08/22,52.04,33.70,16.00,10.46
2014/08/23,52.04,33.70,16.04,10.47
2014/08/24,52.04,33.71,16.08,10.46
2014/08/25,52.00,33.72,16.16,10.50
2014/08/26,51.98,33.72,16.14,10.53
2014/08/27,52.04,33.77,16.10,10.52
2014/08/28,52.02,33.82,16.00,10.48
2014/08/29,51.98,33.83,16.00,10.49
2014/08/30,51.94,33.84,16.00,10.52
2014/08/31,51.88,33.83,16.00,10.53
2014/09/01,51.79,33.82,16.00,10.49
2014/09/02,51.64,33.80,16.00,10.50
2014/09/03,51.62,33.77,16.00,10.52
2014/09/04,51.51,33.76,16.00,10.46
2014/09/05,51.41,33.74,15.94,10.51
2014/09/06,51.31,33.70,15.90,10.46
2014/09/07,51.16,33.70,15.86,10.37
2014/09/08,51.00,33.66,15.84,10.40
2014/09/09,50.89,33.60,15.80,10.38
2014/09/10,50.77,33.56,15.76,10.39
2014/09/11,50.68,33.46,15.74,10.36
2014/09/12,50.56,33.38,15.68,10.32
2014/09/13,50.47,33.31,15.62,10.29
2014/09/14,50.37,33.24,15.58,10.23
2014/09/15,50.32,33.17,15.50,10.19
2014/09/16,50.25,33.12,15.44,10.16
2014/09/17,50.19,33.06,15.40,10.11
2014/09/18,50.14,33.06,15.40,10.08
2014/09/19,50.11,32.96,15.35,10.04
2014/09/20,50.08,32.90,15.30,9.99
2014/09/21,50.05,32.86,15.22,9.91
2014/09/22,50.01,32.80,15.16,9.89
2014/09/23,49.95,32.74,15.14,9.87
2014/09/24,49.87,32.70,15.10,9.84
2014/09/25,49.78,32.66,15.06,9.82
2014/09/26,49.66,32.60,15.00,9.80
2014/09/27,49.56,32.54,15.00,9.80
2014/09/28,49.45,32.47,14.96,9.76
2014/09/29,49.35,32.40,14.90,9.72
2014/09/30,49.18,32.35,14.84,9.68
2014/10/01,49.01,32.26,14.80,9.66
2014/10/02,48.87,32.18,14.74,9.57
2014/10/03,48.71,32.08,14.50,9.50
2014/10/04,48.53,31.98,14.38,9.39
2014/10/05,48.33,31.86,14.26,9.26
2014/10/06,48.18,31.76,14.12,9.19
2014/10/07,48.02,31.63,14.08,9.07
2014/10/08,47.84,31.52,13.88,8.95
2014/10/09,47.72,31.40,13.76,8.85
2014/10/10,47.64,31.30,13.68,8.76
2014/10/11,47.59,31.17,13.62,8.70
2014/10/12,47.55,31.05,13.46,8.57
2014/10/13,47.50,30.95,13.34,8.47
2014/10/14,47.47,30.88,13.32,8.45
2014/10/15,47.44,30.80,13.14,8.37
2014/10/16,47.44,30.73,13.04,8.26
2014/10/17,47.48,30.70,12.96,8.19
2014/10/18,47.51,30.67,12.92,8.11
2014/10/19,47.57,30.65,12.86,8.06
2014/10/20,47.60,30.63,12.82,7.98
2014/10/21,47.66,30.63,12.68,7.95
2014/10/22,47.66,30.62,12.60,7.86
2014/10/23,47.68,30.60,12.53,7.82
2014/10/24,47.72,30.59,12.46,7.77
2014/10/25,47.75,30.58,12.44,7.75
2014/10/26,47.75,30.55,12.38,7.71
2014/10/27,47.80,30.55,12.40,7.68
2014/10/28,47.85,30.53,12.36,7.72
2014/10/29,47.89,30.50,12.43,7.70
2014/10/30,47.93,30.48,12.36,7.70
2014/10/31,47.93,30.49,12.46,7.76
2014/11/01,47.92,30.43,12.46,7.76
2014/11/02,47.96,30.45,12.43,7.73
2014/11/03,47.94,30.43,12.43,7.72
2014/11/04,47.93,30.42,12.38,7.68
2014/11/05,47.91,30.40,12.24,7.61
2014/11/06,47.83,30.38,12.26,7.56
2014/11/07,47.73,30.36,12.24,7.53
2014/11/08,47.67,30.30,12.19,7.45
2014/11/09,47.51,30.25,12.10,7.40
2014/11/10,47.37,30.17,11.98,7.36
2014/11/11,47.21,30.05,11.92,7.30
2014/11/12,47.08,29.97,11.86,7.26
2014/11/13,46.95,29.83,11.74,7.23
2014/11/14,46.84,29.68,11.70,7.12
2014/11/15,46.74,29.54,11.60,7.04
2014/11/16,46.71,29.41,11.60,6.94
2014/11/17,46.69,29.29,11.50,6.84
2014/11/18,46.60,29.19,11.40,6.83
2014/11/19,46.69,29.12,11.38,6.81
2014/11/20,46.68,29.06,11.30,6.70
2014/11/21,46.68,29.03,11.30,6.63
2014/11/22,46.66,29.02,11.20,6.57
2014/11/23,46.65,28.98,10.98,6.51
2014/11/24,46.62,28.96,10.84,6.30
2014/11/25,46.60,28.96,10.80,6.27
2014/11/26,46.52,28.96,10.76,6.24
2014/11/27,46.44,28.93,10.70,6.23
2014/11/28,46.32,28.86,10.64,6.09
2014/11/29,46.18,28.75,10.62,6.11
2014/11/30,46.05,28.60,10.60,6.05
2014/12/01,45.91,28.44,10.60,5.93
2014/12/02,45.78,28.26,10.54,5.84
2014/12/03,45.64,28.08,10.54,5.74
2014/12/04,45.50,27.89,10.46,5.67
2014/12/05,45.32,27.71,10.16,5.61
2014/12/06,45.20,27.52,9.86,5.55
2014/12/07,45.08,27.35,9.60,5.51
2014/12/08,44.83,27.17,9.32,5.19
2014/12/09,44.65,26.98,9.12,4.87
2014/12/10,44.50,26.85,9.10,4.72
2014/12/11,44.34,26.68,9.08,4.57
2014/12/12,44.20,26.50,8.64,4.56
2014/12/13,44.13,26.30,8.60,4.55
2014/12/14,44.08,26.19,8.30,4.38
2014/12/15,44.07,26.10,8.06,4.32
2014/12/16,44.06,26.02,7.98,4.24
2014/12/17,44.00,25.95,7.96,4.16
2014/12/18,43.94,25.89,7.80,4.10
2014/12/19,43.89,25.84,7.74,3.98
2014/12/20,43.80,25.78,7.56,3.93
2014/12/21,43.71,25.75,7.46,3.86
2014/12/22,43.63,25.67,7.42,3.84
2014/12/23,43.56,25.58,7.30,3.77
2014/12/24,43.46,25.45,7.22,3.74
2014/12/25,43.40,25.37,7.16,3.68
2014/12/26,43.35,25.33,7.00,3.58
2014/12/27,43.31,25.30,6.78,3.48
2014/12/28,43.25,25.24,6.70,3.42
2014/12/29,43.21,24.94,6.70,3.37
2014/12/30,43.17,24.87,6.68,3.29
2014/12/31,43.14,24.78,6.66,3.26
2015/01/01,43.10,24.70,6.52,3.17
2015/01/02,43.03,24.65,6.44,3.09
2015/01/03,42.93,24.65,6.36,3.07
2015/01/04,42.81,24.55,6.28,3.05
2015/01/05,42.70,24.40,6.18,2.97
2015/01/06,42.56,24.35,6.06,2.93
2015/01/07,42.45,24.20,5.96,2.90
2015/01/08,42.34,24.18,5.82,2.82
2015/01/09,42.23,23.98,5.76,2.81
2015/01/10,42.13,23.90,5.56,2.68
2015/01/11,42.05,23.80,5.48,2.62
2015/01/12,41.98,23.72,5.40,2.55
2015/01/13,41.90,23.65,5.24,2.45
2015/01/14,41.85,23.57,5.12,2.41
2015/01/15,41.79,23.45,5.08,2.39
2015/01/16,41.74,23.38,5.05,2.39
2015/01/17,41.74,23.35,4.94,2.29
2015/01/18,41.71,23.20,4.90,2.23
2015/01/19,41.68,23.12,4.80,2.18
2015/01/20,41.66,23.08,4.74,2.18
2015/01/21,41.66,23.02,4.66,2.18
2015/01/22,41.66,23.01,4.60,2.17
2015/01/23,41.67,23.01,4.54,2.16
2015/01/24,41.69,23.05,4.40,2.15
2015/01/25,41.71,23.05,4.40,2.13
2015/01/26,41.74,23.08,4.40,2.07
2015/01/27,41.78,23.06,4.35,2.13
2015/01/28,41.83,23.06,4.38,2.12
2015/01/29,41.83,23.10,4.38,2.05
2015/01/30,41.84,23.10,4.36,1.98
2015/01/31,41.83,23.10,4.30,1.98
2015/02/01,41.83,23.15,4.28,1.98
2015/02/02,41.82,23.20,4.26,1.96
2015/02/03,41.81,23.20,4.20,1.96
2015/02/04,41.83,23.18,4.30,2.03
2015/02/05,41.86,23.20,4.38,2.11
2015/02/06,41.93,23.18,4.40,2.14
2015/02/07,42.01,23.18,4.50,2.18
2015/02/08,42.09,23.18,4.54,2.14
2015/02/09,42.14,23.18,4.60,2.08
2015/02/10,42.15,23.20,4.60,2.13
2015/02/11,42.16,23.25,4.62,2.09
2015/02/12,42.15,23.30,4.60,2.13
2015/02/13,42.12,23.33,4.60,2.08
2015/02/14,42.08,23.40,4.60,2.07
2015/02/15,42.03,23.50,4.62,2.06
2015/02/16,42.00,23.46,4.62,2.05
2015/02/17,42.00,23.47,4.62,2.05
2015/02/18,41.98,23.40,4.68,2.12
2015/02/19,41.97,23.30,4.68,2.22
2015/02/20,41.96,23.24,4.68,2.28
2015/02/21,41.94,23.19,4.62,2.28
2015/02/22,41.88,23.19,4.58,2.24
2015/02/23,41.81,23.17,4.56,2.23
2015/02/24,41.72,23.15,4.50,2.23
2015/02/25,41.64,23.10,4.48,2.13
2015/02/26,41.64,23.00,4.36,2.12
2015/02/27,41.46,22.95,4.30,2.05
2015/02/28,41.39,22.90,4.26,1.96
2015/03/01,41.34,22.80,4.24,1.88
2015/03/02,41.27,22.70,4.24,1.86
2015/03/03,41.23,22.53,4.00,1.86
2015/03/04,41.20,22.45,4.00,1.86
2015/03/05,41.23,22.40,3.84,1.88
2015/03/06,41.16,22.36,3.80,1.98
2015/03/07,41.15,22.30,3.78,1.90
2015/03/08,41.14,22.26,3.74,1.83
2015/03/09,41.12,22.25,3.70,1.78
2015/03/10,41.08,22.23,3.64,1.82
2015/03/11,41.06,22.23,3.57,1.82
2015/03/12,41.04,22.20,3.50,1.78
2015/03/13,41.02,22.20,3.52,1.74
2015/03/14,41.00,22.15,3.52,1.71
2015/03/15,41.03,22.14,3.54,1.71
2015/03/16,41.04,22.14,3.58,1.71
2015/03/17,41.05,22.17,3.54,1.70
2015/03/18,41.06,22.20,3.50,1.74
2015/03/19,41.07,22.22,3.48,1.74
2015/03/20,41.09,22.21,3.46,1.76
2015/03/21,41.22,22.20,3.50,1.74
2015/03/22,41.22,22.20,3.45,1.73
2015/03/23,41.37,22.20,3.40,1.77
2015/03/24,41.52,22.22,3.46,1.83
2015/03/25,41.60,22.28,3.44,1.80
2015/03/26,41.64,22.36,3.40,1.79
2015/03/27,41.66,22.46,3.48,1.80
2015/03/28,41.64,22.58,3.50,1.74
2015/03/29,41.59,22.65,3.50,1.66
2015/03/30,41.55,22.71,3.52,1.60
2015/03/31,41.51,22.73,3.52,1.64
2015/04/01,41.49,22.73,3.50,1.73
2015/04/02,41.48,22.73,3.54,1.68
2015/04/03,41.48,22.69,3.76,1.72
2015/04/04,41.47,22.63,3.72,1.73
2015/04/05,41.49,22.60,3.72,1.75
2015/04/06,41.51,22.57,3.72,1.81
2015/04/07,41.56,22.52,3.70,1.81
2015/04/08,41.60,22.52,3.68,1.85
2015/04/09,41.64,22.58,3.66,1.83
2015/04/10,41.64,22.62,3.66,1.85
2015/04/11,41.64,22.70,3.66,1.92
2015/04/12,41.64,22.78,3.68,1.77
2015/04/13,41.66,22.83,3.68,1.84
2015/04/14,41.69,22.90,3.70,1.88
2015/04/15,41.76,23.04,3.78,1.84
2015/04/16,41.85,23.07,3.88,1.89
2015/04/17,41.94,23.11,3.98,1.99
2015/04/18,42.06,23.17,4.02,2.03
2015/04/19,42.21,23.23,4.10,2.05
2015/04/20,42.34,23.29,4.14,2.06
2015/04/21,42.50,23.40,4.24,2.13
2015/04/22,42.69,23.55,4.50,2.18
2015/04/23,42.89,23.75,4.54,2.27
2015/04/24,43.14,23.99,4.64,2.33
2015/04/25,43.37,24.15,4.74,2.33
2015/04/26,43.60,24.40,4.86,2.37
2015/04/27,43.74,24.59,5.14,2.49
2015/04/28,43.85,24.82,5.30,2.58
2015/04/29,43.94,25.05,5.38,2.67
2015/04/30,44.03,25.19,5.72,2.82
2015/05/01,44.10,25.26,5.94,2.93
2015/05/02,44.16,25.31,6.10,3.01
2015/05/03,44.22,25.39,6.24,3.09
2015/05/04,44.24,25.49,6.34,3.18
2015/05/05,44.20,25.60,6.49,3.25
2015/05/06,44.18,25.67,6.54,3.33
2015/05/07,44.12,25.64,6.48,3.33
2015/05/08,44.07,25.61,6.56,3.43
